test_0000	19859395
test_0001	27612890
test_0002	26145081
test_0003	27786459
test_0004	26067148
test_0005	25759590
test_0006	27445484
test_0007	26148185
test_0008	27977419
test_0009	30078301
test_0010	28135966
test_0011	32167857
test_0012	35404892
test_0013	39787944
test_0014	26795210
test_0015	25632226
test_0016	19666233
test_0017	20538276
test_0018	18637050
test_0019	20717758
test_0020	21440485
test_0021	19754239
test_0022	21808360
test_0023	18685342
test_0024	20450445
test_0025	19754239
test_0026	19621555
test_0027	19963305
test_0028	19635326
test_0029	20709007
test_0030	19984419
test_0031	20697689
test_0032	20202470
test_0033	20343822
test_0034	20028195
test_0035	28051707
test_0036	31499486
test_0037	30411233
test_0038	31470339
test_0039	29550860
test_0040	31376548
test_0041	29187548
test_0042	32089295
test_0043	32085025
test_0044	29267221
test_0045	29550860
test_0046	20371836
test_0047	23133198
test_0048	25737190
test_0049	24641008
test_0050	25572457
test_0051	19599822
test_0052	35548108
test_0053	35074271
test_0054	35232604
test_0055	35341707
test_0056	29446944
test_0057	29875329
test_0058	34079716
test_0059	35770860
test_0060	33604267
test_0061	30973642
test_0062	37747067
test_0063	36490842
test_0064	24477992
test_0065	26330378
test_0066	26626241
test_0067	27113693
test_0068	24679270
test_0069	25394236
test_0070	24313959
test_0071	31572979
test_0072	25174029
test_0073	30059109
test_0074	29089335
test_0075	32244526
test_0076	29290755
test_0077	34262300
test_0078	22669585
test_0079	32712784
test_0080	28564757
test_0081	20680613
test_0082	21762698
test_0083	30253042
test_0084	26785609
test_0085	26963694
test_0086	26780231
test_0087	32866664
test_0088	33097366
test_0089	29978317
test_0090	32563051
test_0091	29517977
test_0092	29397073
test_0093	33189834
test_0094	30763826
test_0095	32357977
test_0096	29046939
test_0097	29823852
test_0098	30777217
test_0099	25574575
test_0100	33688257
test_0101	24932321
test_0102	24109000
test_0103	23938400
test_0104	29371767
test_0105	28063885
test_0106	29371767
test_0107	24326483
test_0108	28925166
test_0109	24326483
test_0110	24235756
test_0111	29131026
test_0112	33124525
test_0113	31611899
test_0114	28356822
test_0115	37732268
test_0116	25837367
test_0117	23952753
test_0118	24054783
test_0119	24845533
test_0120	30339725
test_0121	31110176
test_0122	26586642
test_0123	30129291
test_0124	28340727
test_0125	28641490
test_0126	25311104
test_0127	25540932
test_0128	27828912
test_0129	23444668
test_0130	27088509
test_0131	23419125
test_0132	24207180
test_0133	27361533
test_0134	23216581
test_0135	28293936
test_0136	26376071
test_0137	23033825
test_0138	25440845
test_0139	27143897
test_0140	27934367
test_0141	26508985
test_0142	25937972
test_0143	30866073
test_0144	32678928
test_0145	26346884
test_0146	27317546
test_0147	41767355
test_0148	42099445
test_0149	28310285
test_0150	33799381
test_0151	21954521
test_0152	24475476
test_0153	25997087
test_0154	25621255
test_0155	33695811
test_0156	28847041
test_0157	29333297
test_0158	28148575
test_0159	28295999
test_0160	25091874
test_0161	26726489
test_0162	25468759
test_0163	28847732
test_0164	31676056
test_0165	28277425
test_0166	28258725
test_0167	19964461
test_0168	27750223
test_0169	25703757
test_0170	27285825
test_0171	26213577
test_0172	25505770
test_0173	25442215
test_0174	24514064
test_0175	31263738
test_0176	25575875
test_0177	25758273
test_0178	18501735
test_0179	21264681
test_0180	28187989
test_0181	29304271
test_0182	20979681
test_0183	26166346
test_0184	23909620
test_0185	24025290
test_0186	45448568
test_0187	40398884
test_0188	30924097
test_0189	29971319
test_0190	29483612
test_0191	30862445
test_0192	31912344
test_0193	21313486
test_0194	26842068
test_0195	27628751
test_0196	28910847
test_0197	19832630
test_0198	30340125
test_0199	29740543
test_0200	32741655
test_0201	49731296
test_0202	38107351
test_0203	24247058
test_0204	30787735
test_0205	23265334
test_0206	23265334
test_0207	15911045
test_0208	29442504
test_0209	27846501
test_0210	32692725
test_0211	27377140
test_0212	17905602
test_0213	15734522
test_0214	18367833
test_0215	18183208
test_0216	18076519
test_0217	19147884
test_0218	18693648
test_0219	18960030
test_0220	19461699
test_0221	17363212
test_0222	22374357
test_0223	25017417
test_0224	22746471
test_0225	23262576
test_0226	22908995
test_0227	23175847
test_0228	39112203
test_0229	36976471
test_0230	21190607
test_0231	28270081
test_0232	28248527
test_0233	29384259
test_0234	32993307
test_0235	32585307
test_0236	28248527
test_0237	29733073
test_0238	26974013
test_0239	26589013
test_0240	27129613
test_0241	25992782
test_0242	31390378
test_0243	31575445
test_0244	30578327
test_0245	28402685
test_0246	31060801
test_0247	30902140
test_0248	30473400
test_0249	28507320
test_0250	28519124
test_0251	28027418
test_0252	28982969
test_0253	28463140
test_0254	25008029
test_0255	32427352
test_0256	31535617
test_0257	32763403
test_0258	33575980
test_0259	25969689
test_0260	42234688
test_0261	44626087
test_0262	42208484
test_0263	26138390
test_0264	23359139
test_0265	29639609
test_0266	20278667
test_0267	24560853
test_0268	27620411
test_0269	27407612
test_0270	27655137
test_0271	27436143
test_0272	27251157
test_0273	24042160
test_0274	27046194
test_0275	27406869
test_0276	27306869
test_0277	19722804
test_0278	35535728
test_0279	28362245
test_0280	29516935
test_0281	23161033
test_0282	23213665
test_0283	30642094
test_0284	27824327
test_0285	31417915
test_0286	29631788
test_0287	30457412
test_0288	31622950
test_0289	34837662
test_0290	30302825
test_0291	36249525
test_0292	31281416
test_0293	33069003
test_0294	23228981
test_0295	36968817
test_0296	33542195
test_0297	26503333
test_0298	42188975
test_0299	40739260
test_0300	40457899
test_0301	41707983
test_0302	35923260
test_0303	20322682
test_0304	29845474
test_0305	32745833
test_0306	29985777
test_0307	29344694
test_0308	24345793
test_0309	18419839
test_0310	31297132
test_0311	23104771
test_0312	19169724
test_0313	19766212
test_0314	21534954
test_0315	27384844
test_0316	24987527
test_0317	26504938
test_0318	26236835
test_0319	31386616
test_0320	27470486
test_0321	27610946
test_0322	32513018
test_0323	24278675
test_0324	14436019
test_0325	18516511
test_0326	23369290
test_0327	21213873
test_0328	30017690
test_0329	22334035
test_0330	22627442
test_0331	27472098
test_0332	26429461
test_0333	52034425
test_0334	28914290
test_0335	29956129
test_0336	23122701
test_0337	35616330
test_0338	28840929
test_0339	35071639
test_0340	18623752
test_0341	18774378
test_0342	19058946
test_0343	19594102
test_0344	18231129
test_0345	18142499
test_0346	18833204
test_0347	18170296
test_0348	17710119
test_0349	22980984
test_0350	21541725
test_0351	21155218
test_0352	22734927
test_0353	24966417
test_0354	38759593
test_0355	37895784
test_0356	23544855
test_0357	26984308
test_0358	27880035
test_0359	23434230
test_0360	23507981
test_0361	28843444
test_0362	28848762
test_0363	26309787
test_0364	26306095
test_0365	19751517
test_0366	31848595
test_0367	32050478
test_0368	31188033
test_0369	31021175
test_0370	31101390
test_0371	31726241
test_0372	33225173
test_0373	33296722
test_0374	33231925
test_0375	30649474
test_0376	31447860
test_0377	27571122
test_0378	33533473
test_0379	28076976
test_0380	20502100
test_0381	20839533
test_0382	21452812
test_0383	20148176
test_0384	20794081
test_0385	21167309
test_0386	20584395
test_0387	20382549
test_0388	21770494
test_0389	22206808
test_0390	21420612
test_0391	25101671
test_0392	30327452
test_0393	30614892
test_0394	30103959
test_0395	31163747
test_0396	30270111
test_0397	27924156
test_0398	26445184
test_0399	29002189
test_0400	27979992
test_0401	22582042
test_0402	22582042
test_0403	34610781
test_0404	23309123
test_0405	23266584
test_0406	28400698
test_0407	28261165
test_0408	30297687
test_0409	29125938
test_0410	28080109
test_0411	28830318
test_0412	29124662
test_0413	28971795
test_0414	28684541
test_0415	29178807
test_0416	27774819
test_0417	22137186
test_0418	27821448
test_0419	30689431
test_0420	27214169
test_0421	33638213
test_0422	34007631
test_0423	25347368
test_0424	23333966
test_0425	23548664
test_0426	27842242
test_0427	27926719
test_0428	31160653
test_0429	15959744
test_0430	17377925
test_0431	15057574
