test_0000	19434426
test_0001	27719362
test_0002	25571076
test_0003	26868174
test_0004	24739084
test_0005	25988386
test_0006	26361534
test_0007	25831260
test_0008	27937070
test_0009	29012648
test_0010	28537800
test_0011	31443720
test_0012	36216568
test_0013	38306996
test_0014	27877572
test_0015	26333306
test_0016	20372378
test_0017	20553436
test_0018	19235222
test_0019	22229636
test_0020	22546362
test_0021	20360916
test_0022	22581618
test_0023	19153232
test_0024	20925908
test_0025	20360916
test_0026	20471990
test_0027	21273172
test_0028	20040916
test_0029	21772888
test_0030	21459640
test_0031	21650528
test_0032	21470296
test_0033	21472240
test_0034	20369760
test_0035	27454422
test_0036	31942242
test_0037	29776078
test_0038	32364918
test_0039	30660076
test_0040	32362128
test_0041	30043512
test_0042	32544402
test_0043	32544402
test_0044	29984350
test_0045	30660076
test_0046	20430730
test_0047	22353828
test_0048	26504228
test_0049	24776180
test_0050	26504228
test_0051	19317106
test_0052	35981544
test_0053	35424352
test_0054	35632716
test_0055	34373612
test_0056	29150582
test_0057	29685436
test_0058	33579296
test_0059	34319492
test_0060	33213894
test_0061	30981766
test_0062	36682116
test_0063	33712008
test_0064	24749046
test_0065	27998240
test_0066	27787054
test_0067	27974602
test_0068	23413932
test_0069	25199206
test_0070	24014448
test_0071	31481990
test_0072	26894164
test_0073	30943454
test_0074	28764132
test_0075	31740972
test_0076	29560268
test_0077	33286752
test_0078	22248978
test_0079	33104874
test_0080	28586214
test_0081	22059028
test_0082	21589356
test_0083	29649154
test_0084	28248578
test_0085	28485718
test_0086	28248578
test_0087	32847900
test_0088	32310818
test_0089	30756146
test_0090	31757364
test_0091	29416178
test_0092	29869434
test_0093	31394724
test_0094	31285126
test_0095	32424674
test_0096	29364176
test_0097	29836808
test_0098	31028928
test_0099	24541994
test_0100	32705380
test_0101	24612524
test_0102	23845304
test_0103	24104870
test_0104	29179680
test_0105	26860252
test_0106	29179680
test_0107	24063008
test_0108	28902066
test_0109	24063008
test_0110	23956752
test_0111	29339918
test_0112	33780648
test_0113	32300922
test_0114	29027202
test_0115	36606556
test_0116	26347108
test_0117	25053524
test_0118	25053524
test_0119	24400922
test_0120	31160122
test_0121	32221498
test_0122	27157178
test_0123	31961738
test_0124	29107432
test_0125	29886836
test_0126	25141646
test_0127	25258702
test_0128	27119866
test_0129	23278332
test_0130	25894492
test_0131	23104512
test_0132	23873026
test_0133	26347128
test_0134	22991432
test_0135	27471870
test_0136	24960752
test_0137	23118276
test_0138	25241742
test_0139	26724280
test_0140	26784656
test_0141	26202716
test_0142	27711134
test_0143	30928286
test_0144	33323500
test_0145	26262694
test_0146	27302396
test_0147	40825972
test_0148	40825972
test_0149	29025058
test_0150	33890712
test_0151	22120510
test_0152	24470828
test_0153	27417358
test_0154	26370408
test_0155	33781168
test_0156	28762444
test_0157	29217434
test_0158	28834996
test_0159	28278428
test_0160	25186122
test_0161	26991170
test_0162	26065646
test_0163	30387248
test_0164	32606482
test_0165	28227934
test_0166	29163460
test_0167	19487680
test_0168	25823776
test_0169	26811626
test_0170	27521490
test_0171	26955946
test_0172	25928368
test_0173	25764460
test_0174	24857638
test_0175	31627944
test_0176	25470794
test_0177	25749152
test_0178	19372898
test_0179	20822616
test_0180	28036258
test_0181	29677332
test_0182	20744672
test_0183	29704438
test_0184	25449024
test_0185	25875276
test_0186	46515972
test_0187	35922344
test_0188	29885910
test_0189	29086354
test_0190	28922446
test_0191	30928558
test_0192	31548164
test_0193	20122074
test_0194	27044978
test_0195	27002546
test_0196	26805726
test_0197	20227408
test_0198	30612540
test_0199	27834062
test_0200	31428288
test_0201	49922264
test_0202	38349636
test_0203	24131514
test_0204	30175620
test_0205	23390174
test_0206	23390174
test_0207	18204262
test_0208	28673150
test_0209	26447996
test_0210	32662698
test_0211	27429578
test_0212	18470368
test_0213	16027718
test_0214	19348096
test_0215	18960376
test_0216	18337976
test_0217	18563930
test_0218	19515750
test_0219	18095894
test_0220	19222820
test_0221	17742662
test_0222	22069650
test_0223	25434988
test_0224	22296772
test_0225	22551074
test_0226	22368058
test_0227	22562196
test_0228	38910620
test_0229	37141120
test_0230	21744488
test_0231	29644896
test_0232	28164850
test_0233	29381086
test_0234	32745642
test_0235	32907280
test_0236	28164850
test_0237	30186820
test_0238	27413160
test_0239	26052544
test_0240	26815882
test_0241	26638748
test_0242	31337052
test_0243	31789380
test_0244	30541430
test_0245	28799522
test_0246	31876908
test_0247	31047246
test_0248	30609680
test_0249	28972270
test_0250	29166712
test_0251	28214886
test_0252	29345536
test_0253	28799522
test_0254	27830802
test_0255	32257902
test_0256	31244258
test_0257	32360982
test_0258	34442864
test_0259	27135040
test_0260	43832812
test_0261	44546816
test_0262	43042220
test_0263	24654196
test_0264	21968140
test_0265	30938520
test_0266	22265346
test_0267	24338782
test_0268	26849440
test_0269	26927694
test_0270	26668896
test_0271	27006450
test_0272	26681102
test_0273	25053544
test_0274	26771636
test_0275	26719334
test_0276	26719962
test_0277	20376714
test_0278	36271192
test_0279	27798196
test_0280	29881740
test_0281	22916408
test_0282	22544478
test_0283	32133486
test_0284	28657304
test_0285	31703542
test_0286	29889226
test_0287	30570804
test_0288	30922990
test_0289	33384890
test_0290	29790152
test_0291	36549284
test_0292	32523186
test_0293	34107108
test_0294	23691816
test_0295	36233080
test_0296	32981310
test_0297	29258354
test_0298	43039160
test_0299	41901480
test_0300	40397728
test_0301	42928612
test_0302	38288496
test_0303	19166982
test_0304	30272978
test_0305	32746328
test_0306	29795202
test_0307	28693960
test_0308	24518228
test_0309	18125364
test_0310	32360968
test_0311	23515946
test_0312	20047314
test_0313	20626604
test_0314	21998440
test_0315	27596454
test_0316	25587182
test_0317	26080728
test_0318	25977556
test_0319	31082692
test_0320	27776568
test_0321	28268752
test_0322	32497076
test_0323	22878976
test_0324	15163240
test_0325	18821950
test_0326	22132988
test_0327	20879996
test_0328	30271108
test_0329	21411666
test_0330	22061436
test_0331	26465710
