test_0000	21864022
test_0001	26949030
test_0002	24259558
test_0003	27995102
test_0004	27311060
test_0005	26361980
test_0006	27196218
test_0007	26501136
test_0008	27489074
test_0009	31158632
test_0010	28367688
test_0011	31653330
test_0012	36321380
test_0013	40472216
test_0014	25120764
test_0015	25918126
test_0016	19417112
test_0017	21123514
test_0018	18327910
test_0019	21199850
test_0020	21906170
test_0021	18826092
test_0022	20798478
test_0023	19106708
test_0024	20143478
test_0025	18826092
test_0026	19638424
test_0027	19530456
test_0028	19727252
test_0029	20007730
test_0030	19695960
test_0031	19668440
test_0032	19627132
test_0033	19502444
test_0034	20059092
test_0035	30780782
test_0036	31866628
test_0037	31451988
test_0038	32154804
test_0039	31677396
test_0040	32515816
test_0041	31126942
test_0042	32815434
test_0043	32839692
test_0044	31010670
test_0045	31592688
test_0046	20338980
test_0047	23622462
test_0048	25745044
test_0049	24500698
test_0050	25643010
test_0051	22339874
test_0052	35278728
test_0053	35152700
test_0054	35510536
test_0055	35549764
test_0056	31195192
test_0057	30886014
test_0058	34776004
test_0059	36054548
test_0060	34263556
test_0061	32817974
test_0062	36609800
test_0063	33499212
test_0064	23246678
test_0065	26053006
test_0066	25556198
test_0067	26031220
test_0068	22435076
test_0069	25964574
test_0070	23994910
test_0071	30663462
test_0072	28027566
test_0073	28599974
test_0074	29187638
test_0075	32099170
test_0076	28637208
test_0077	36159152
test_0078	22769316
test_0079	32346152
test_0080	27594760
test_0081	23050100
test_0082	20966504
test_0083	29972130
test_0084	28074796
test_0085	27976708
test_0086	28127510
test_0087	34301780
test_0088	33078826
test_0089	29649776
test_0090	32415330
test_0091	27920736
test_0092	28837684
test_0093	32277740
test_0094	30365896
test_0095	32672812
test_0096	28924092
test_0097	28775048
test_0098	29683912
test_0099	26788846
test_0100	32699164
test_0101	26509242
test_0102	26521488
test_0103	26618288
test_0104	29227512
test_0105	29123942
test_0106	29227512
test_0107	26729960
test_0108	29366352
test_0109	26729960
test_0110	26371444
test_0111	29335536
test_0112	31436582
test_0113	32836496
test_0114	30379274
test_0115	35390596
test_0116	25890950
test_0117	21762100
test_0118	22048418
test_0119	23416662
test_0120	31721214
test_0121	31401234
test_0122	26554158
test_0123	30070404
test_0124	27677998
test_0125	27992784
test_0126	25552480
test_0127	24628052
test_0128	26515494
test_0129	23581284
test_0130	26663444
test_0131	23007326
test_0132	23366994
test_0133	25889386
test_0134	22474368
test_0135	27585106
test_0136	26578336
test_0137	22273492
test_0138	25947546
test_0139	26688322
test_0140	25989368
test_0141	24237804
test_0142	27114040
test_0143	27631290
test_0144	32115206
test_0145	23834176
test_0146	28694680
test_0147	41606752
test_0148	42374520
test_0149	27314872
test_0150	33363572
test_0151	22391678
test_0152	23949276
test_0153	25518552
test_0154	24901676
test_0155	33932032
test_0156	28977584
test_0157	28799804
test_0158	28199518
test_0159	27300974
test_0160	24639794
test_0161	23938598
test_0162	23108898
test_0163	30896034
test_0164	31991994
test_0165	28989156
test_0166	29032708
test_0167	19575238
test_0168	27214360
test_0169	26375518
test_0170	27347364
test_0171	27616694
test_0172	26121536
test_0173	26831396
test_0174	26747952
test_0175	32380114
test_0176	26818472
test_0177	27057494
test_0178	18735900
test_0179	22474118
test_0180	27633900
test_0181	29464216
test_0182	20653002
test_0183	25885706
test_0184	22991180
test_0185	22958426
test_0186	44720824
test_0187	36946232
test_0188	31426866
test_0189	30239862
test_0190	30645656
test_0191	31033648
test_0192	32393236
test_0193	20428270
test_0194	28424058
test_0195	27497986
test_0196	27421882
test_0197	20493502
test_0198	29656884
test_0199	29299322
test_0200	32086628
test_0201	46728796
test_0202	38905904
test_0203	25188120
test_0204	32796664
test_0205	23383530
test_0206	23383530
test_0207	16886306
test_0208	29478732
test_0209	27813738
test_0210	30767652
test_0211	26386924
test_0212	19554382
test_0213	17579650
test_0214	20315470
test_0215	20404218
test_0216	19344524
test_0217	20283456
test_0218	20376910
test_0219	18940014
test_0220	20897864
test_0221	18941016
test_0222	21444426
test_0223	23657476
test_0224	24195868
test_0225	24246438
test_0226	24556288
test_0227	24005702
test_0228	39904472
test_0229	40435780
test_0230	21616294
test_0231	30105932
test_0232	30345012
test_0233	32127586
test_0234	32934814
test_0235	34477148
test_0236	30345012
